from,to,from_station,to_station,total_trips,distance,orig_pop,dest_jobs
50,243,Epping,Southgate,0,42331.53974,4605,4660
50,223,Epping,South Wimbledon,0,40611.6293,4605,4109
50,72,Epping,South Woodford,117,13618.18455,4605,5156
50,161,Epping,Stanmore,0,49013.0949,4605,3585
50,66,Epping,Stratford,174,19844.7232,4605,67796
50,203,Epping,Tooting Bec,0,37217.42506,4605,6375
50,200,Epping,Tufnell Park,0,33726.89675,4605,2999
50,266,Epping,Turnpike Lane,0,36943.10526,4605,8050
50,135,Epping,Upminster,0,38985.84218,4605,2695
50,119,Epping,Upton Park,0,23551.69015,4605,6947
50,68,Epping,Wanstead,7,18318.11995,4605,2653
50,179,Epping,Watford,0,60230.63478,4605,1958
50,170,Epping,Wembley Park,0,42443.31305,4605,15098
50,109,Epping,West Ham,0,21432.89502,4605,13975
50,167,Epping,West Hampstead,42,36043.44457,4605,9441
50,187,Epping,West Harrow,0,48065.552,4605,1515
50,49,Epping,White City,72,37140.62183,4605,10048
50,37,Epping,Woodford,142,11855.55331,4605,4985
50,236,Epping,Woodside Park,0,42390.2715,4605,2880
50,6,Epping,Edgware Road (B),0,33010.69474,4605,4474
50,147,Epping,Shepherd's Bush (H),0,38109.24085,4605,2605
50,276,Epping,Vauxhall,0,33045.91384,4605,28851
50,111,Epping,Acton Town,0,41123.65464,4605,5080
50,241,Epping,Arnos Grove,0,40538.50052,4605,3548
50,211,Epping,Burnt Oak,0,42938.34691,4605,4092
50,212,Epping,Colindale,0,41678.47527,4605,7185
50,8,Epping,Elephant & Castle,31,29402.71859,4605,14986
50,14,Epping,Harrow & Wealdston,0,49535.90356,4605,3746
50,232,Epping,High Barnet,0,46302.42719,4605,4064
50,59,Epping,Holland Park,0,35302.68156,4605,3168
50,62,Epping,Lancaster Gate,23,33131.36611,4605,4928
50,229,Epping,Mill Hill East,0,41871.05982,4605,1367
50,163,Epping,Neasden,0,40284.40027,4605,3431
50,55,Epping,Northolt,0,48054.71555,4605,4343
50,60,Epping,Notting Hill Gate,0,34623.28103,4605,12811
50,253,Epping,Oakwood,26,44065.02844,4605,2210
50,53,Epping,Redbridge,0,19476.61055,4605,2155
50,152,Epping,St. John's Wood,16,33938.33336,4605,7214
50,12,Epping,Stonebridge Park,0,42496.84125,4605,1848
50,233,Epping,Totteridge & Whetstone,0,43830.90217,4605,2389
50,28,Epping,Barkingside,0,19724.1507,4605,1821
50,43,Epping,Debden,297,5767.385488,4605,2646
50,57,Epping,Hanger Lane,0,42446.67168,4605,4282
50,127,Epping,Kew Gardens,2,42400.79761,4605,3859
50,9,Epping,Lambeth North,0,29540.5244,4605,2613
50,149,Epping,Latimer Road,0,37000.63043,4605,2627
50,67,Epping,Snaresbrook,16,14898.00087,4605,2301
50,240,Epping,Sudbury Town,0,47475.88195,4605,1634
50,47,Epping,East Acton,0,38857.14758,4605,3548
50,122,Epping,Southfields,0,40642.26889,4605,5196
50,23,Epping,Wembley Central,0,44168.58751,4605,3148
50,208,Epping,Brent Cross,0,38383.49398,4605,2145
50,35,Epping,Buckhurst Hill,14,9496.275539,4605,2324
50,117,Epping,Kensington (Olympia),0,36243.97634,4605,398
50,15,Epping,Kenton,0,47750.79539,4605,1160
50,22,Epping,North Wembley,0,45405.65422,4605,1192
50,56,Epping,Perivale,0,44640.21288,4605,2681
50,70,Epping,Ruislip Gardens,0,51248.79756,4605,970
50,18,Epping,South Kenton,0,46353.51448,4605,678
50,99,Epping,Upney,0,28299.40884,4605,2597
50,46,Epping,West Acton,0,41607.58702,4605,1261
50,230,Epping,West Finchley,0,41437.15834,4605,1374
50,13,Epping,Willesden Junction,0,40176.21857,4605,4732
50,11,Epping,Harlesden,0,40959.44415,4605,2045
50,63,Epping,Queensway,10,33981.93212,4605,5714
50,40,Epping,Chigwell,0,15358.1057,4605,445
50,42,Epping,Roding Valley,0,13168.41,4605,313
50,69,Epping,South Ruislip,0,50351.28404,4605,1903
50,71,Epping,West Ruislip,0,53390.34025,4605,1334
50,129,Epping,Upminster Bridge,0,37824.25822,4605,1321
215,77,Euston,Barbican,4,2995.041649,33973,13974
215,238,Euston,Alperton,0,17649.73673,33973,2961
215,172,Euston,Amersham,6,40421.91253,33973,1384
215,196,Euston,Angel,206,2004.175235,33973,17781
215,198,Euston,Archway,271,4324.168363,33973,7388
215,244,Euston,Arsenal,0,4172.731458,33973,1857
215,0,Euston,Baker Street,15,3240.601042,33973,26836
215,25,Euston,Bank,2315,4260.582225,33973,99997
215,100,Euston,Barons Court,30,7989.952939,33973,6498
215,80,Euston,Bayswater,0,5761.537551,33973,2718
215,81,Euston,Blackfriars,154,4256.271923,33973,19042
215,269,Euston,Blackhorse Road,191,10268.25658,33973,7290
215,33,Euston,Bond Street,169,2163.993394,33973,36182
215,247,Euston,Boston Manor,6,16139.54078,33973,1882
215,242,Euston,Bounds Green,13,10457.86365,33973,4659
215,251,Euston,Caledonian Road,0,2701.218242,33973,4847
215,214,Euston,Camden Town,127,1370.831288,33973,15708
215,84,Euston,Cannon Street,13,5157.639619,33973,10304
215,38,Euston,Chancery Lane,82,2937.90167,33973,23080
215,4,Euston,Embankment,260,2783.545263,33973,21813
215,110,Euston,Chiswick Park,19,11814.78458,33973,2590
215,219,Euston,Clapham Common,236,8646.379786,33973,8595
215,252,Euston,Cockfosters,19,16499.0502,33973,1533
215,254,Euston,Covent Garden,13,2485.804305,33973,12670
215,45,Euston,Ealing Broadway,64,13954.63423,33973,19035
215,115,Euston,Ealing Common,52,13852.06834,33973,2949
215,116,Euston,Earl's Court,30,6825.003892,33973,15139
215,225,Euston,East Finchley,160,7597.507031,33973,6287
215,120,Euston,East Putney,66,10879.795,33973,5692
215,213,Euston,Edgware,25,13996.37551,33973,4245
215,50,Euston,Epping,46,30370.57487,33973,3894
215,78,Euston,Farringdon,13,2481.290223,33973,29594
215,246,Euston,Finsbury Park,396,4797.169673,33973,25516
215,124,Euston,Fulham Broadway,12,8133.649836,33973,8891
215,52,Euston,Gants Hill,25,18162.96618,33973,5975
215,89,Euston,Gloucester Road,25,5786.954507,33973,10435
215,146,Euston,Goldhawk Road,46,9642.199548,33973,1636
215,231,Euston,Goodge Street,15,1041.166927,33973,8455
215,41,Euston,Grange Hill,0,23284.36271,33973,807
215,76,Euston,Great Portland Street,0,2347.355927,33973,9847
215,54,Euston,Greenford,3,17188.73201,33973,4348
215,155,Euston,Green Park,978,2536.254194,33973,45367
215,101,Euston,Hammersmith,31,8840.855703,33973,31801
215,184,Euston,Harrow-on-the-Hill,0,17995.40817,33973,8748
215,210,Euston,Hendon Central,192,9116.676722,33973,6618
215,273,Euston,Highbury & Islington,1337,2924.230141,33973,34594
215,90,Euston,High Street Kensington,0,6482.899099,33973,11547
215,39,Euston,Holborn,77,2308.118184,33973,35986
215,262,Euston,Hounslow Central,10,20282.34195,33973,3594
215,263,Euston,Hounslow East,2,19546.13551,33973,3227
215,260,Euston,Hounslow West,10,21623.02514,33973,2538
215,256,Euston,Hyde Park Corner,17,3355.130723,33973,4617
215,189,Euston,Ickenham,0,25840.93209,33973,1226
215,227,Euston,Kennington,83,5284.519066,33973,4274
215,88,Euston,King's Cross St. Pancras,256,745.4333128,33973,81369
215,264,Euston,Knightsbridge,30,3926.448034,33973,12422
215,218,Euston,Leicester Square,577,2167.557251,33973,25314
215,64,Euston,Leyton,45,12196.47662,33973,10315
215,26,Euston,Liverpool Street,112,4117.181186,33973,73701
215,154,Euston,London Bridge,1760,5174.623889,33973,65422
215,82,Euston,Mansion House,75,4888.405037,33973,9437
215,34,Euston,Marble Arch,107,2806.131042,33973,12008
215,79,Euston,Moorgate,902,3670.914094,33973,44294
215,217,Euston,Mornington Crescent,20,752.3355618,33973,5023
215,48,Euston,North Acton,35,10875.26387,33973,7385
215,255,Euston,North Ealing,0,14676.10959,33973,779
215,248,Euston,Northfields,7,15273.07061,33973,3372
215,192,Euston,Northwood,0,25159.48359,33973,2907
215,249,Euston,Osterley,8,18609.46603,33973,2069
215,24,Euston,Oxford Circus,1857,1608.412652,33973,80019
215,7,Euston,Paddington,144,4825.704949,33973,47079
215,239,Euston,Park Royal,22,15780.23116,33973,2078
215,125,Euston,Parsons Green,21,8841.856954,33973,6894
215,5,Euston,Picadilly Circus,76,2377.525742,33973,31758
215,128,Euston,Ravenscourt Park,0,9593.878093,33973,3249
215,181,Euston,Rayners Lane,0,20492.19472,33973,4055
215,2,Euston,Regent's Park,0,2607.779169,33973,3965
215,130,Euston,Richmond,24,16040.29357,33973,11766
215,176,Euston,Rickmansworth,0,30379.90886,33973,2618
215,151,Euston,Royal Oak,0,5781.367977,33973,2456
215,191,Euston,Ruislip,0,24046.24393,33973,1699
215,261,Euston,Russell Square,16,1614.24683,33973,8739
215,94,Euston,St. James's Park,1059,4117.381,33973,18060
215,27,Euston,St. Paul's,226,3989.523668,33973,20314
215,61,Euston,Shepherd's Bush (C),41,7111.619545,33973,17315
215,92,Euston,Sloane Square,90,4616.62711,33973,16035
215,237,Euston,South Ealing,7,14755.41952,33973,2991
215,267,Euston,South Harrow,0,22202.55608,33973,2148
215,91,Euston,South Kensington,212,5153.402018,33973,27454
215,133,Euston,Stamford Brook,9,10294.04565,33973,2517
215,131,Euston,Stepney Green,18,6779.769503,33973,6365
215,221,Euston,Stockwell,132,7009.603719,33973,7837
215,3,Euston,Charing Cross,515,2604.041845,33973,17958
215,268,Euston,Sudbury Hill,0,20828.02804,33973,1728
215,166,Euston,Swiss Cottage,11,5971.843518,33973,6877
215,83,Euston,Temple,86,3486.0825,33973,10970
215,44,Euston,Theydon Bois,0,27815.39508,33973,817
215,224,Euston,Tooting Broadway,164,13015.32305,33973,13504
215,58,Euston,Tottenham Court Road,466,1554.989538,33973,37082
215,270,Euston,Tottenham Hale,291,9030.213168,33973,10787
215,74,Euston,Tower Hill,160,5235.553602,33973,19875
215,112,Euston,Turnham Green,0,10903.31214,33973,5251
215,190,Euston,Uxbridge,0,29050.58645,33973,7914
215,93,Euston,Victoria,3382,3678.727722,33973,70671
215,271,Euston,Walthamstow Central,1055,11861.08687,33973,20687
215,228,Euston,Warren Street,178,507.9665068,33973,23875
215,21,Euston,Warwick Avenue,4,5884.237141,33973,3402
215,10,Euston,Waterloo,1001,3481.596723,33973,87309
215,150,Euston,Westbourne Park,16,6717.471678,33973,3339
215,118,Euston,West Brompton,16,7376.811706,33973,4854
215,102,Euston,West Kensington,41,7480.142533,33973,4151
215,86,Euston,Westminster,417,3527.418159,33973,24164
215,96,Euston,Whitechapel,19,5749.400335,33973,22124
215,164,Euston,Willesden Green,0,9298.073579,33973,6527
215,136,Euston,Wimbledon,44,15240.70684,33973,12057
215,134,Euston,Wimbledon Park,27,13720.64625,33973,1778
215,250,Euston,Wood Green,162,8986.7829,33973,9584
215,275,Euston,Pimlico,660,4800.155584,33973,10049
215,272,Euston,Brixton,302,8230.118366,33973,24288
215,257,Euston,Hatton Cross,0,24307.15503,33973,2545
215,258,Euston,Heathrow Terminals 123,4,26428.19717,33973,5169
215,259,Euston,Heathrow Terminal 4,0,26209.37957,33973,1637
215,171,Euston,Southwark,474,4115.018166,33973,19579
215,153,Euston,Bermondsey,14,6947.810985,33973,9228
215,137,Euston,Canada Water,110,7885.891942,33973,29777
215,157,Euston,North Greenwich,260,11162.36763,33973,23861
215,156,Euston,Canary Wharf,490,9365.90567,33973,68117
215,158,Euston,Canning Town,98,11328.18457,33973,27715
215,73,Euston,Aldgate,13,4729.101977,33973,12048
215,95,Euston,Aldgate East,4,4841.522558,33973,14650
215,201,Euston,Balham,172,10971.86039,33973,12061
215,97,Euston,Barking,21,16071.51236,33973,19367
215,103,Euston,Becontree,122,19279.56784,33973,3113
215,204,Euston,Belsize Park,119,3325.896162,33973,4595
215,31,Euston,Bethnal Green,0,6276.883124,33973,11472
215,207,Euston,Borough,110,5830.734006,33973,5743
215,105,Euston,Bow Road,0,8417.42605,33973,4289
215,106,Euston,Bromley-By-Bow,0,9335.973331,33973,3580
215,159,Euston,Canons Park,35,18693.50732,33973,2997
215,173,Euston,Chalfont & Latimer,0,37177.02252,33973,929
215,205,Euston,Chalk Farm,164,2320.028164,33973,4313
215,174,Euston,Chesham,0,42578.82926,33973,1216
215,175,Euston,Chorleywood,0,33857.45315,33973,421
215,220,Euston,Clapham North,13,7962.346595,33973,5526
215,202,Euston,Clapham South,66,9858.921859,33973,7106
215,222,Euston,Colliers Wood,52,14273.0123,33973,5260
215,177,Euston,Croxley,0,29328.74702,33973,1377
215,113,Euston,Dagenham East,0,21991.35702,33973,2791
215,104,Euston,Dagenham Heathway,0,20668.9526,33973,5725
215,162,Euston,Dollis Hill,0,10531.12872,33973,3410
215,180,Euston,Eastcote,0,22271.93245,33973,2888
215,98,Euston,East Ham,27,14045.48038,33973,12514
215,75,Euston,Edgware Road (C),0,4171.81262,33973,6710
215,114,Euston,Elm Park,0,24301.56636,33973,3226
215,87,Euston,Euston Square,0,1740.57568,33973,15583
215,29,Euston,Fairlop,0,22087.79234,33973,1124
215,226,Euston,Finchley Central,325,10082.70618,33973,6502
215,165,Euston,Finchley Road,0,6415.875226,33973,8755
215,209,Euston,Golders Green,146,6582.554933,33973,6945
215,126,Euston,Gunnersbury,0,12395.69309,33973,1901
215,51,Euston,Hainault,0,22880.0865,33973,3513
215,206,Euston,Hampstead,250,4518.862921,33973,3902
215,199,Euston,Highgate,164,5884.070776,33973,4931
215,188,Euston,Hillingdon,0,26892.01899,33973,1672
215,245,Euston,Holloway Road,34,3334.897411,33973,5186
215,123,Euston,Hornchurch,23,25814.96398,33973,2514
215,16,Euston,Kensal Green,12,9662.955292,33973,1412
215,216,Euston,Kentish Town,79,2661.093331,33973,8068
215,168,Euston,Kilburn,3,8109.511967,33973,6737
215,19,Euston,Kilburn Park,0,7437.786299,33973,2584
215,169,Euston,Kingsbury,0,15879.42263,33973,4853
215,148,Euston,Ladbroke Grove,0,7506.627295,33973,5084
215,65,Euston,Leytonstone,8,13803.94036,33973,8584
215,36,Euston,Loughton,35,22606.78855,33973,3474
215,20,Euston,Maida Vale,26,6619.339307,33973,2630
215,265,Euston,Manor House,144,5872.801907,33973,5729
215,1,Euston,Marylebone,0,3657.187093,33973,12652
215,32,Euston,Mile End,0,7786.944329,33973,11650
215,178,Euston,Moor Park,0,27269.58433,33973,1022
215,235,Euston,Morden,68,16778.04831,33973,8498
215,30,Euston,Newbury Park,82,19802.09482,33973,4723
215,186,Euston,North Harrow,0,19891.63868,33973,1833
215,185,Euston,Northwick Park,0,16729.80538,33973,4185
215,194,Euston,Northwood Hills,0,23588.31698,33973,1872
215,197,Euston,Old Street,915,3446.085433,33973,25770
215,234,Euston,Oval,0,6183.997854,33973,6055
215,195,Euston,Pinner,0,21418.48462,33973,3415
215,132,Euston,Plaistow,0,11481.03411,33973,4858
215,193,Euston,Preston Road,0,14983.53357,33973,3074
215,121,Euston,Putney Bridge,111,9799.832272,33973,5113
215,160,Euston,Queensbury,0,17067.27587,33973,4909
215,17,Euston,Queen's Park,0,8195.389873,33973,3837
215,182,Euston,Ruislip Manor,0,23407.49,33973,1987
215,274,Euston,Seven Sisters,1299,7765.383026,33973,28290
215,243,Euston,Southgate,34,13451.8315,33973,4660
215,223,Euston,South Wimbledon,28,15295.67072,33973,4109
215,72,Euston,South Woodford,43,16752.39033,33973,5156
215,161,Euston,Stanmore,0,20100.80536,33973,3585
215,66,Euston,Stratford,165,10525.85167,33973,67796
215,203,Euston,Tooting Bec,39,11901.46648,33973,6375
215,200,Euston,Tufnell Park,147,3356.321878,33973,2999
215,266,Euston,Turnpike Lane,115,8063.397006,33973,8050
215,135,Euston,Upminster,8,28178.60259,33973,2695
215,119,Euston,Upton Park,163,12744.45057,33973,6947
215,68,Euston,Wanstead,0,15555.42578,33973,2653
215,179,Euston,Watford,0,31318.34523,33973,1958
215,170,Euston,Wembley Park,0,13531.0235,33973,15098
215,109,Euston,West Ham,0,10625.65544,33973,13975
215,167,Euston,West Hampstead,0,7131.155029,33973,9441
215,187,Euston,West Harrow,0,19153.26245,33973,1515
215,49,Euston,White City,42,8010.606229,33973,10048
215,37,Euston,Woodford,264,18515.02157,33973,4985
215,236,Euston,Woodside Park,105,12019.69662,33973,2880
215,6,Euston,Edgware Road (B),0,4098.405197,33973,4474
215,147,Euston,Shepherd's Bush (H),0,9196.951309,33973,2605
215,276,Euston,Vauxhall,1004,5465.958935,33973,28851
215,111,Euston,Acton Town,18,12864.18043,33973,5080
215,241,Euston,Arnos Grove,36,11658.79227,33973,3548
215,211,Euston,Burnt Oak,83,12567.77204,33973,4092
215,212,Euston,Colindale,146,11307.9004,33973,7185
215,8,Euston,Elephant & Castle,126,4973.64573,33973,14986
215,14,Euston,Harrow & Wealdston,0,20623.61402,33973,3746
215,232,Euston,High Barnet,70,15931.85232,33973,4064
215,59,Euston,Holland Park,5,6172.665959,33973,3168
215,62,Euston,Lancaster Gate,12,4001.350509,33973,4928
215,229,Euston,Mill Hill East,11,11500.48494,33973,1367
215,163,Euston,Neasden,0,11372.11073,33973,3431
215,55,Euston,Northolt,0,18924.69995,33973,4343
215,60,Euston,Notting Hill Gate,45,5493.265428,33973,12811
215,253,Euston,Oakwood,2,15185.32019,33973,2210
215,53,Euston,Redbridge,18,16713.91639,33973,2155
215,152,Euston,St. John's Wood,0,5026.043819,33973,7214
215,12,Euston,Stonebridge Park,0,13584.5517,33973,1848
215,233,Euston,Totteridge & Whetstone,28,13460.32729,33973,2389
215,28,Euston,Barkingside,25,20917.79367,33973,1821
215,43,Euston,Debden,0,24603.18939,33973,2646
215,57,Euston,Hanger Lane,0,13316.65608,33973,4282
215,127,Euston,Kew Gardens,57,14141.32341,33973,3859
215,9,Euston,Lambeth North,0,4018.684178,33973,2613
215,149,Euston,Latimer Road,0,8088.34088,33973,2627
215,67,Euston,Snaresbrook,3,15472.574,33973,2301
215,240,Euston,Sudbury Town,2,19216.40775,33973,1634
215,47,Euston,East Acton,0,9727.131979,33973,3548
215,122,Euston,Southfields,3,12382.79469,33973,5196
215,23,Euston,Wembley Central,0,15256.29797,33973,3148
215,208,Euston,Brent Cross,32,8012.919103,33973,2145
215,35,Euston,Buckhurst Hill,0,20874.29934,33973,2324
215,117,Euston,Kensington (Olympia),0,7984.502138,33973,398
215,15,Euston,Kenton,0,18838.50584,33973,1160
215,22,Euston,North Wembley,14,16493.36468,33973,1192
215,56,Euston,Perivale,36,15510.19728,33973,2681
215,70,Euston,Ruislip Gardens,0,22118.78197,33973,970
215,18,Euston,South Kenton,0,17441.22494,33973,678
215,99,Euston,Upney,0,17492.16926,33973,2597
215,46,Euston,West Acton,4,12477.57142,33973,1261
215,230,Euston,West Finchley,22,11066.58346,33973,1374
215,13,Euston,Willesden Junction,8,11263.92903,33973,4732
215,11,Euston,Harlesden,9,12047.1546,33973,2045
215,63,Euston,Queensway,110,4851.916522,33973,5714
215,40,Euston,Chigwell,0,22017.57396,33973,445
215,42,Euston,Roding Valley,30,19827.87826,33973,313
215,69,Euston,South Ruislip,0,21221.26844,33973,1903
215,71,Euston,West Ruislip,0,24260.32465,33973,1334
215,129,Euston,Upminster Bridge,0,27017.01863,33973,1321
78,77,Farringdon,Barbican,224,513.7514262,26008,13974
78,238,Farringdon,Alperton,0,20131.02695,26008,2961
78,172,Farringdon,Amersham,36,41444.91742,26008,1384
78,196,Farringdon,Angel,51,2994.598833,26008,17781
78,198,Farringdon,Archway,5,6805.458586,26008,7388
78,244,Farringdon,Arsenal,84,5163.155055,26008,1857
78,0,Farringdon,Baker Street,1358,4263.605935,26008,26836
78,25,Farringdon,Bank,324,1779.292002,26008,99997
78,100,Farringdon,Barons Court,0,10471.24316,26008,6498
78,80,Farringdon,Bayswater,0,6784.542444,26008,2718
78,81,Farringdon,Blackfriars,0,4628.203358,26008,19042
78,269,Farringdon,Blackhorse Road,200,11258.68017,26008,7290
78,33,Farringdon,Bond Street,0,4645.283617,26008,36182
78,247,Farringdon,Boston Manor,0,18620.831,26008,1882
78,242,Farringdon,Bounds Green,115,11448.28724,26008,4659
78,251,Farringdon,Caledonian Road,234,3691.641839,26008,4847
78,214,Farringdon,Camden Town,169,3852.121511,26008,15708
78,84,Farringdon,Cannon Street,21,3726.835662,26008,10304
78,38,Farringdon,Chancery Lane,41,3451.9395,26008,23080
78,4,Farringdon,Embankment,0,4562.618812,26008,21813
78,110,Farringdon,Chiswick Park,21,14296.07481,26008,2590
78,219,Farringdon,Clapham Common,28,8823.468771,26008,8595
78,252,Farringdon,Cockfosters,0,17489.4738,26008,1533
78,254,Farringdon,Covent Garden,0,3881.43232,26008,12670
78,45,Farringdon,Ealing Broadway,17,15926.70272,26008,19035
78,115,Farringdon,Ealing Common,108,16333.35856,26008,2949
78,116,Farringdon,Earl's Court,0,9306.294115,26008,15139
78,225,Farringdon,East Finchley,106,10078.79725,26008,6287
78,120,Farringdon,East Putney,0,13361.08522,26008,5692
78,213,Farringdon,Edgware,0,16477.66573,26008,4245
78,50,Farringdon,Epping,55,27889.28465,26008,3894
78,215,Farringdon,Euston,2,2481.290223,26008,35148
78,246,Farringdon,Finsbury Park,343,5787.593271,26008,25516
78,124,Farringdon,Fulham Broadway,61,10614.94006,26008,8891
